Age,Gender,Education Level,Marital Status,Income,Credit Score,Loan Amount,Loan Purpose,Employment Status,Years at Current Job,Payment History,Debt-to-Income Ratio,Assets Value,Number of Dependents,City,State,Country,Previous Defaults,Marital Status Change,Risk Rating
49,Female,Bachelor's,Widowed,60277.49546293233,606.0,71370.86975934985,Business,Self-employed,34,Poor,0.630655216027496,4676.040673927939,3.0,Synthetic,Synthetic,Synthetic,2.0,1,High
60,Female,Bachelor's,Widowed,74592.70451881152,585.0,88090.40404770382,Personal,Self-employed,1,Fair,0.6625263455304278,48704.38503489341,1.0,Synthetic,Synthetic,Synthetic,5.0,2,High
26,Female,Master's,Married,25351.0,703.0,35886.0,Home,Unemployed,2,Fair,0.4872881164873868,96192.0,2.0,Sharonfort,AK,Guernsey,1.0,0,Medium
62,Non-binary,High School,Single,47632.0,607.0,45284.0,Home,Unemployed,10,Good,0.1530743742446287,167917.0,1.0,West Jeffreyview,IL,Saint Barthelemy,4.0,1,Low
64,Non-binary,PhD,Married,96310.0,768.0,31273.0,Home,Self-employed,16,Fair,0.304868877,89193.0,3.0,Adamsshire,VT,American Samoa,3.0,2,Low
50,Non-binary,High School,Single,82453.0,701.0,12802.0,Business,Self-employed,3,Poor,0.1354904104676973,20374.0,0.0,Tamarastad,HI,Tajikistan,2.0,2,High
39,Female,PhD,Widowed,32501.0,657.0,46834.0,Personal,Unemployed,12,Good,0.5017737888009671,89824.0,1.0,Olsonton,WY,San Marino,4.0,0,Low
55,Male,High School,Divorced,65370.0,659.0,26309.0,Auto,Employed,2,Poor,0.1499681052148837,294481.0,1.0,Obrienfurt,PA,Antarctica (the territory South of 60 deg S),4.0,0,Medium
67,Female,Master's,Single,66576.0,651.0,28129.0,Business,Self-employed,16,Poor,0.3362735475308789,253493.0,0.0,Lake Aaronshire,WA,Uzbekistan,3.0,0,High
68,Female,High School,Married,77759.06960490212,601.0,106895.19853149314,Business,Unemployed,2,Fair,0.44994314761021537,69467.77709078777,4.0,Synthetic,Synthetic,Synthetic,2.0,0,High
40,Female,Bachelor's,Married,43798.0,785.0,11035.0,Business,Employed,9,Excellent,0.2303052919274556,176865.0,3.0,North Kristinfurt,WV,Tuvalu,2.0,0,Low
64,Male,Bachelor's,Married,68865.0,652.0,10871.0,Home,Employed,19,Excellent,0.2618228444175082,61829.0,4.0,Port Robertport,MD,Morocco,3.0,2,Medium
62,Male,PhD,Widowed,50482.0,608.0,36953.0,Auto,Unemployed,16,Poor,0.4588536630191713,214017.0,3.0,West Ashley,VI,Indonesia,1.0,0,Low
50,Female,High School,Married,92138.0,615.0,15811.0,Auto,Self-employed,11,Poor,0.5501384509478665,195186.0,1.0,West Scottberg,ID,Mauritius,4.0,1,Medium
22,Female,PhD,Widowed,101311.0,773.0,19260.0,Home,Self-employed,18,Poor,0.4571358971788478,248824.0,2.0,Kristenton,KS,Andorra,0.0,0,Low
19,Female,PhD,Widowed,29741.0,769.0,29391.0,Home,Unemployed,14,Excellent,0.1935077807522626,242824.0,1.0,New Adrienne,NE,Liberia,2.0,0,Medium
59,Male,PhD,Divorced,67838.35671658881,589.0,112815.63498601291,Home,Unemployed,18,Fair,0.66946313184355,91514.01071762978,5.0,Synthetic,Synthetic,Synthetic,2.0,2,High
54,Female,High School,Widowed,59566.0,661.0,39528.0,Auto,Employed,17,Fair,0.5170688056101284,167607.0,0.0,West Christopher,GA,Kazakhstan,0.0,0,Medium
38,Non-binary,Master's,Single,102172.0,608.0,11026.0,Business,Unemployed,2,Excellent,0.5949166627022558,292434.0,4.0,New Nancy,ME,Italy,1.0,2,Low
31,Non-binary,High School,Widowed,38946.0,751.0,11980.0,Business,Employed,3,Good,0.5303379296749356,49165.0,4.0,Annaberg,KS,United States Virgin Islands,3.0,1,Low
36,Non-binary,High School,Widowed,76990.2743367817,798.0,14625.407370963574,Personal,Unemployed,35,Good,0.13826143265949217,383415.94250483933,1.0,Synthetic,Synthetic,Synthetic,0.0,1,Low
21,Male,High School,Married,105381.0,631.0,49073.0,Home,Employed,3,Good,0.4830402053908635,294640.0,0.0,Perryport,ME,Cambodia,2.0,2,Medium
53,Male,Bachelor's,Married,42323.45162134334,604.0,31656.214967927248,Home,Self-employed,31,Fair,0.6019282948604647,48478.04389353816,4.0,Synthetic,Synthetic,Synthetic,5.0,0,High
67,Male,Bachelor's,Widowed,63148.0,660.0,16704.0,Auto,Self-employed,0,Fair,0.3343446208767886,40643.0,0.0,Kimberlychester,TX,Tajikistan,4.0,2,Low
34,Non-binary,Bachelor's,Widowed,115930.0,676.0,26833.0,Personal,Unemployed,4,Excellent,0.4642957741252962,211588.0,1.0,New Monica,MP,Korea,4.0,2,Low
41,Female,Bachelor's,Married,54049.29032131988,602.0,53323.00188513403,Home,Self-employed,32,Poor,0.5289348743473415,49784.73573080434,3.0,Synthetic,Synthetic,Synthetic,5.0,1,High
56,Non-binary,High School,Divorced,36600.0,724.0,26718.0,Business,Unemployed,17,Excellent,0.1792159037823923,34116.0,4.0,Henrystad,PR,Libyan Arab Jamahiriya,4.0,0,Low
66,Male,High School,Single,41292.0,627.0,38343.0,Home,Self-employed,8,Fair,0.5195350869325773,224860.0,4.0,Edwardshaven,KY,Guatemala,0.0,1,Low
35,Male,PhD,Widowed,105222.0,609.0,42812.0,Business,Unemployed,19,Fair,0.1094642102678646,181223.0,2.0,Port Lisa,NY,Seychelles,3.0,1,Medium
26,Male,High School,Divorced,80530.0,717.0,12658.0,Personal,Unemployed,2,Good,0.1180429745874374,218176.0,0.0,East Coryberg,VA,Niger,3.0,1,Low
66,Female,PhD,Divorced,66281.0,631.0,31098.0,Auto,Unemployed,12,Poor,0.3301072312618874,221213.0,2.0,Port Ashleystad,MT,Eritrea,0.0,2,Low
67,Male,Bachelor's,Divorced,48223.0,606.0,15318.0,Business,Employed,13,Poor,0.350578947,214246.0,4.0,Shawnview,DC,Georgia,1.0,2,Low
43,Non-binary,Master's,Widowed,25566.0,680.0,42212.0,Business,Unemployed,10,Good,0.5714069391938821,139125.0,2.0,Castillostad,TX,Sri Lanka,2.0,2,Medium
37,Male,Bachelor's,Widowed,188111.6710971582,807.0,90981.21192580528,Personal,Self-employed,23,Excellent,0.11603014074368824,320898.72464335826,3.0,Synthetic,Synthetic,Synthetic,0.0,1,Low
43,Female,Bachelor's,Married,69849.0,607.0,38984.0,Business,Unemployed,2,Excellent,0.4510163962091007,159020.0,1.0,New Lindsayberg,TX,Somalia,0.0,1,Low
34,Non-binary,Bachelor's,Widowed,22203.0,724.0,47646.0,Business,Self-employed,8,Good,0.2794326026621048,227162.0,4.0,West Tonychester,VI,Congo,0.0,0,Low
67,Male,Bachelor's,Single,88089.0,600.0,18616.0,Business,Unemployed,11,Poor,0.2425871335829178,128391.0,4.0,Shanefurt,TX,Jersey,3.0,0,Low
34,Male,Master's,Single,42150.0,624.0,48728.0,Personal,Unemployed,15,Poor,0.4146143944947744,262621.0,0.0,South Amberport,NM,Russian Federation,0.0,1,Low
38,Male,Bachelor's,Married,76843.0,748.0,7970.0,Business,Self-employed,19,Fair,0.2060549648977751,207297.0,2.0,Matthewville,NV,Trinidad and Tobago,4.0,1,Medium
65,Female,Master's,Divorced,170495.64299679035,729.0,118267.8515362766,Auto,Unemployed,12,Good,0.17952811737448288,492461.3987758814,2.0,Synthetic,Synthetic,Synthetic,0.0,1,Low
50,Female,Master's,Married,102160.0,730.0,43681.0,Business,Employed,18,Good,0.5146513034259635,237236.0,4.0,South Travisfort,ID,United States Virgin Islands,3.0,2,Medium
39,Female,Bachelor's,Widowed,194095.38564787206,729.0,44289.197201407704,Home,Employed,35,Good,0.1346211814380296,285884.4923149415,1.0,Synthetic,Synthetic,Synthetic,0.0,2,Low
45,Non-binary,PhD,Single,62320.0,755.0,34910.0,Home,Unemployed,11,Excellent,0.5559724283141763,277041.0,2.0,Harristown,KS,Uzbekistan,0.0,1,Low
47,Male,High School,Widowed,55583.0,641.0,20597.0,Business,Employed,5,Fair,0.2594503103773991,205126.0,2.0,West Susan,IA,Belize,2.0,2,High
49,Non-binary,High School,Divorced,32442.0,799.0,5139.0,Home,Self-employed,14,Excellent,0.3296627820923377,63555.0,4.0,Lake Raymond,MN,Syrian Arab Republic,1.0,2,Low
34,Non-binary,High School,Married,70807.0,745.0,39572.0,Business,Employed,18,Good,0.433975274,130451.0,3.0,South Audrey,MP,Saint Lucia,4.0,0,Low
52,Male,PhD,Married,115614.0,705.0,40230.0,Auto,Unemployed,19,Good,0.146507047722617,199347.0,2.0,North Erinmouth,ID,Ghana,1.0,2,Low
66,Non-binary,Master's,Single,44719.0,767.0,17057.0,Home,Unemployed,14,Good,0.520059125,270782.0,2.0,South Bryanside,MD,Guyana,2.0,2,Medium
28,Female,High School,Divorced,79086.7704651599,625.0,62909.88588013244,Business,Employed,18,Fair,0.6505145290655419,73598.02847165891,1.0,Synthetic,Synthetic,Synthetic,4.0,2,High
56,Male,Master's,Widowed,98993.0,769.0,37224.0,Personal,Self-employed,18,Excellent,0.5399874405068465,220919.0,3.0,Robertsshire,IA,France,2.0,1,Low
57,Female,Master's,Widowed,30422.357959061137,580.0,56149.04065724129,Business,Self-employed,27,Poor,0.6519916343253161,81818.5120840735,0.0,Synthetic,Synthetic,Synthetic,4.0,2,High
35,Male,Master's,Single,29748.0,700.0,35089.0,Business,Unemployed,10,Fair,0.54292509,198579.0,2.0,New Ashleyton,KY,United Arab Emirates,2.0,2,Low
27,Non-binary,Bachelor's,Single,60972.0,795.0,10009.0,Home,Unemployed,3,Excellent,0.5099427376193392,250717.0,3.0,Shelbyhaven,WI,South Georgia and the South Sandwich Islands,0.0,2,Low
30,Female,Bachelor's,Divorced,89074.0,776.0,35203.0,Home,Self-employed,5,Fair,0.4651992183875699,242913.0,4.0,West Leahtown,FL,United States of America,1.0,1,Low
58,Female,Master's,Married,55342.0,731.0,48280.0,Auto,Unemployed,10,Fair,0.21147959,246221.0,2.0,South Andrea,GA,Hong Kong,2.0,1,Low
21,Female,Bachelor's,Single,23582.0,736.0,19309.0,Personal,Unemployed,2,Good,0.4641723491286281,229415.0,4.0,West Jennifer,OK,Romania,3.0,2,Low
34,Female,PhD,Single,54047.0,785.0,21927.0,Personal,Self-employed,19,Excellent,0.3685953874035884,76977.0,4.0,Christopherhaven,IA,Estonia,4.0,0,High
25,Male,PhD,Divorced,22715.34626641578,584.0,38803.58813400256,Home,Unemployed,36,Poor,0.627142317806403,36625.20779075147,5.0,Synthetic,Synthetic,Synthetic,5.0,0,High
52,Non-binary,Master's,Widowed,53012.0,681.0,43715.0,Business,Employed,3,Excellent,0.2882758553826513,209640.0,1.0,Port Daniel,IL,Equatorial Guinea,3.0,2,Low
24,Male,Bachelor's,Divorced,22515.30001639322,582.0,17291.129199524657,Personal,Employed,28,Poor,0.4909139282320039,57300.387879590984,4.0,Synthetic,Synthetic,Synthetic,2.0,2,High
67,Male,Bachelor's,Single,66149.67506338187,648.0,80673.4511196129,Personal,Employed,33,Poor,0.6548654462146151,34046.62685674479,2.0,Synthetic,Synthetic,Synthetic,2.0,0,High
41,Male,Master's,Single,28945.0,657.0,31571.0,Home,Self-employed,13,Fair,0.1272852750265965,189100.0,1.0,South Kendra,AZ,Madagascar,1.0,0,Low
46,Male,Bachelor's,Widowed,57476.70616112544,605.0,107484.25121026319,Personal,Unemployed,24,Fair,0.6604856171416682,26538.005723333856,3.0,Synthetic,Synthetic,Synthetic,5.0,0,High
20,Male,High School,Single,56992.0,694.0,26150.0,Auto,Employed,10,Excellent,0.4524570341657697,211905.0,2.0,Wallaceview,HI,United States Minor Outlying Islands,3.0,2,Low
64,Female,High School,Widowed,86775.0,609.0,25637.0,Business,Unemployed,17,Good,0.2662912232557824,95741.0,4.0,New Joseview,DC,Burkina Faso,0.0,2,Low
34,Female,PhD,Divorced,30935.225787024025,619.0,51476.49174936804,Auto,Unemployed,27,Poor,0.4997140509934047,78795.15147010422,5.0,Synthetic,Synthetic,Synthetic,3.0,1,High
42,Non-binary,PhD,Widowed,97975.0,654.0,8852.0,Home,Employed,7,Fair,0.5570554396879626,98753.0,1.0,Kevinhaven,VI,Gabon,1.0,2,Low
29,Male,PhD,Widowed,46272.0,661.0,12650.0,Home,Self-employed,18,Good,0.3580779206968583,293068.0,1.0,Brianmouth,AR,Tokelau,4.0,2,High
33,Non-binary,PhD,Married,111641.0,606.0,35172.0,Personal,Unemployed,9,Fair,0.3112315671960041,178400.0,2.0,Perezstad,VI,Switzerland,2.0,0,Low
55,Male,PhD,Divorced,52919.0,699.0,47283.0,Home,Employed,14,Good,0.5239994753247804,299435.0,4.0,Johnsonton,RI,Guinea,0.0,0,High
23,Non-binary,PhD,Married,65174.0,752.0,33424.0,Personal,Employed,1,Excellent,0.2527182368052837,64623.0,0.0,North Amy,ID,Finland,4.0,2,Medium
54,Non-binary,High School,Married,167909.55699711567,728.0,112351.03440201339,Personal,Unemployed,9,Good,0.0862457015223434,158380.70140878245,0.0,Synthetic,Synthetic,Synthetic,0.0,2,Low
29,Male,Master's,Divorced,43552.0,647.0,14285.0,Business,Employed,17,Excellent,0.2678606723105419,84144.0,3.0,Jasmineport,GA,Turkey,0.0,2,Medium
53,Male,Master's,Widowed,109622.0,644.0,19008.0,Business,Unemployed,13,Good,0.3484307626867048,113344.0,2.0,New Scottburgh,KY,Dominica,4.0,1,Low
51,Non-binary,PhD,Single,71073.33173398452,590.0,69758.9815392317,Personal,Self-employed,25,Poor,0.6149594527146199,78244.34317312311,3.0,Synthetic,Synthetic,Synthetic,4.0,2,High
61,Non-binary,PhD,Divorced,29957.58470876103,617.0,22943.58310060071,Home,Employed,25,Fair,0.6354461536942189,42729.33645659458,0.0,Synthetic,Synthetic,Synthetic,4.0,1,High
36,Female,Master's,Widowed,65258.0,715.0,33602.0,Home,Self-employed,0,Fair,0.5780332348347795,203645.0,3.0,Carmenchester,OH,Egypt,0.0,2,High
22,Male,Master's,Widowed,60131.0,726.0,21296.0,Home,Employed,6,Poor,0.4771971201015976,168264.0,1.0,North Philipburgh,MD,Kuwait,0.0,0,Medium
42,Female,PhD,Widowed,54673.36196546362,597.0,83494.67484477817,Business,Employed,37,Fair,0.605936661898077,11784.047449253654,1.0,Synthetic,Synthetic,Synthetic,4.0,0,High
52,Non-binary,High School,Single,83925.0,730.0,39535.0,Business,Self-employed,17,Good,0.4120846605770306,99736.0,2.0,Thomasbury,AS,Austria,0.0,0,Low
64,Female,Master's,Single,80399.0,604.0,26266.0,Home,Self-employed,11,Good,0.2643334701031563,180138.0,4.0,Port Elizabeth,SC,Zambia,1.0,0,Medium
49,Female,PhD,Divorced,68582.0,684.0,17960.0,Personal,Unemployed,17,Fair,0.255737557,28673.0,0.0,New Benjamin,MP,Israel,4.0,2,Low
18,Male,Bachelor's,Widowed,54304.7436883659,608.0,53366.787402263355,Personal,Employed,7,Fair,0.6913823071141298,76129.20942253378,2.0,Synthetic,Synthetic,Synthetic,5.0,2,High
22,Male,Bachelor's,Widowed,68356.1886963108,580.0,80716.92799387063,Home,Self-employed,14,Fair,0.5916599041298614,80454.66933465903,0.0,Synthetic,Synthetic,Synthetic,3.0,1,High
59,Female,Master's,Widowed,66247.43621323371,635.0,50415.817056672,Home,Employed,9,Poor,0.47431690622718087,49327.99587752299,0.0,Synthetic,Synthetic,Synthetic,3.0,1,High
25,Female,Bachelor's,Divorced,96688.0,690.0,43396.0,Personal,Self-employed,16,Fair,0.4519564322244731,272496.0,3.0,Larrychester,NV,Hungary,1.0,0,Low
52,Male,PhD,Married,64852.0,602.0,43555.0,Personal,Self-employed,17,Excellent,0.3618967963409144,137653.0,0.0,Lauraton,NC,Australia,3.0,0,Low
54,Non-binary,PhD,Divorced,93861.0,700.0,21641.0,Home,Unemployed,15,Good,0.4026821474447899,78918.0,4.0,North Allison,TN,Tonga,3.0,2,Medium
46,Male,High School,Single,29495.0,620.0,6143.0,Personal,Self-employed,18,Good,0.4355786465872167,216388.0,4.0,Lake Robertmouth,AK,Peru,4.0,0,Low
40,Female,Bachelor's,Divorced,50340.0,604.0,40196.0,Business,Employed,8,Good,0.1201251405441648,288367.0,0.0,Port Stevenburgh,OK,Cayman Islands,1.0,2,Low
34,Male,High School,Widowed,30363.285052762287,583.0,40294.201295819876,Home,Unemployed,22,Fair,0.5137868263768379,53384.19538324851,1.0,Synthetic,Synthetic,Synthetic,5.0,1,High
44,Female,Bachelor's,Married,161957.66519291326,816.0,158812.09303218368,Personal,Self-employed,33,Excellent,0.12667798324683333,160591.1890748878,4.0,Synthetic,Synthetic,Synthetic,0.0,1,Low
32,Non-binary,Master's,Single,74254.0,689.0,42820.0,Personal,Unemployed,11,Excellent,0.5400561162489764,264850.0,0.0,East Evelyn,MS,Cyprus,3.0,0,Medium
39,Female,Master's,Married,22299.592831631966,611.0,37729.44151721345,Home,Unemployed,1,Fair,0.40762805908605154,36150.20749345322,0.0,Synthetic,Synthetic,Synthetic,5.0,0,High
20,Female,PhD,Married,56070.153632332665,633.0,72329.63696544306,Business,Self-employed,34,Fair,0.41040493860378274,22408.68211776095,3.0,Synthetic,Synthetic,Synthetic,4.0,1,High
66,Male,Bachelor's,Divorced,64447.189137496505,619.0,68162.09351135053,Auto,Self-employed,24,Fair,0.40963107707338836,66605.04578151027,2.0,Synthetic,Synthetic,Synthetic,4.0,0,High
50,Female,Master's,Married,69339.0,611.0,24500.0,Home,Unemployed,11,Poor,0.4998426510678053,47620.0,2.0,Port Virginiaside,VA,Tokelau,0.0,1,Medium
26,Non-binary,PhD,Married,79886.0,674.0,33651.0,Business,Unemployed,4,Excellent,0.1158238462309079,61958.0,0.0,North Andrew,GU,Lebanon,1.0,1,Low
34,Non-binary,High School,Married,20795.225421432726,607.0,19354.911481470932,Personal,Unemployed,21,Fair,0.5231262234863523,70756.28585291957,4.0,Synthetic,Synthetic,Synthetic,2.0,2,High
62,Non-binary,High School,Widowed,78535.0,671.0,30089.0,Business,Employed,10,Poor,0.4137565232877245,250340.0,3.0,Danielstad,LA,Serbia,4.0,1,Low
26,Male,Bachelor's,Married,108728.0,758.0,46739.0,Auto,Employed,12,Poor,0.4896008198403357,189116.0,0.0,North Stacey,MS,Sweden,0.0,0,Low
60,Non-binary,High School,Divorced,20969.0,623.0,6124.0,Personal,Employed,9,Good,0.3290927643532908,34172.0,4.0,Port Tina,SC,Italy,2.0,0,Medium
39,Male,High School,Divorced,44194.90619347154,585.0,60183.9704017057,Home,Employed,35,Fair,0.589394929638024,51123.813143088904,2.0,Synthetic,Synthetic,Synthetic,2.0,2,High
54,Male,PhD,Married,39450.0,609.0,37945.0,Business,Self-employed,19,Poor,0.5547916359839038,161000.0,0.0,Andreafurt,PW,Bouvet Island (Bouvetoya),1.0,2,Low
41,Non-binary,High School,Divorced,46000.0,679.0,31176.0,Home,Unemployed,4,Good,0.5851129595156634,293135.0,2.0,North Kelly,ME,Tonga,3.0,1,Medium
31,Female,Master's,Widowed,35640.0,630.0,12649.0,Auto,Employed,16,Poor,0.4986910336213629,33121.0,3.0,Clarkchester,PR,Mozambique,0.0,1,Medium
64,Female,High School,Single,61120.0,607.0,27816.0,Personal,Employed,2,Fair,0.4746988889385057,228310.0,4.0,Fullermouth,OR,Timor-Leste,4.0,0,Low
51,Female,High School,Widowed,37139.27696966396,588.0,42767.12432340263,Home,Self-employed,19,Fair,0.41094607056702503,85901.11339403212,5.0,Synthetic,Synthetic,Synthetic,3.0,1,High
47,Female,PhD,Single,29770.0,611.0,6125.0,Home,Employed,4,Fair,0.4234806599732439,259770.0,1.0,Jessicaberg,AZ,Chad,0.0,1,Low
24,Male,High School,Single,23733.88080346795,597.0,40299.38362097534,Business,Self-employed,11,Poor,0.6070393647140033,70316.22764744317,3.0,Synthetic,Synthetic,Synthetic,2.0,0,High
45,Female,Master's,Single,74182.41706611599,591.0,80262.07055936137,Auto,Unemployed,8,Fair,0.6927632426175758,78211.86342306879,2.0,Synthetic,Synthetic,Synthetic,4.0,0,High
35,Non-binary,Master's,Single,103750.0,699.0,22924.0,Home,Self-employed,3,Good,0.5565810857014036,234201.0,2.0,Brownmouth,DC,Turkey,3.0,1,Medium
64,Non-binary,PhD,Divorced,23044.0,669.0,38298.0,Auto,Employed,6,Good,0.28037521273754,150426.0,3.0,Danielfort,KY,Brazil,1.0,0,High
52,Female,High School,Widowed,67553.0,756.0,20164.0,Personal,Self-employed,1,Fair,0.1604900805605303,297504.0,1.0,South Samuelborough,DC,Western Sahara,3.0,1,Low
59,Male,PhD,Divorced,45301.75186519352,586.0,82535.40421310773,Auto,Unemployed,6,Poor,0.5657475025339378,28236.801867479455,4.0,Synthetic,Synthetic,Synthetic,2.0,1,High
63,Female,Master's,Married,46908.66763915044,617.0,27772.32321505391,Home,Self-employed,9,Poor,0.5647469299226286,2852.5518140974373,1.0,Synthetic,Synthetic,Synthetic,3.0,0,High
66,Female,Bachelor's,Single,72403.21138545741,706.0,45542.11194337846,Personal,Self-employed,1,Good,0.38559885165773977,89047.59892774717,5.0,Synthetic,Synthetic,Synthetic,1.0,0,Medium
41,Female,High School,Married,62042.54029793982,649.0,102011.72217428793,Auto,Self-employed,9,Poor,0.49763376571746276,79317.33978535575,5.0,Synthetic,Synthetic,Synthetic,2.0,0,High
35,Female,PhD,Divorced,164315.7560283736,721.0,131787.0662814023,Home,Unemployed,20,Excellent,0.1345777740405307,311345.31565331505,1.0,Synthetic,Synthetic,Synthetic,0.0,1,Low
27,Non-binary,High School,Divorced,44281.0,655.0,48338.0,Business,Unemployed,0,Poor,0.1022239890494146,156514.0,1.0,New Angelaton,ND,Tuvalu,3.0,2,Low
36,Non-binary,Master's,Divorced,108927.0,726.0,9576.0,Business,Employed,4,Good,0.3677454,193470.0,4.0,Mathewton,KS,Niger,2.0,0,Medium
41,Non-binary,Bachelor's,Single,74954.14451396349,649.0,95776.85022128344,Business,Self-employed,18,Fair,0.5373476676752502,36933.792656214835,0.0,Synthetic,Synthetic,Synthetic,4.0,1,High
53,Non-binary,PhD,Single,45299.81678185118,704.0,51684.094461724264,Home,Employed,16,Fair,0.3317591984780771,120525.70600764778,0.0,Synthetic,Synthetic,Synthetic,1.0,2,Medium
42,Non-binary,Master's,Single,116212.0,707.0,24771.0,Home,Employed,11,Excellent,0.1141337475982952,212198.0,3.0,Matthewborough,NH,French Guiana,0.0,2,Medium
46,Female,High School,Widowed,96625.0,748.0,28597.0,Business,Self-employed,15,Poor,0.218290093483108,140649.0,1.0,South Williamview,UT,Korea,1.0,1,Low
26,Male,PhD,Widowed,67602.0,637.0,7293.0,Personal,Unemployed,15,Excellent,0.1059198749154297,130947.0,4.0,Karenfort,MP,Hong Kong,0.0,1,High
26,Female,Master's,Single,20906.507128498863,598.0,12099.381850717204,Home,Unemployed,23,Fair,0.4950766835471387,29044.294062462493,0.0,Synthetic,Synthetic,Synthetic,5.0,0,High
36,Female,Master's,Widowed,25818.0,693.0,26160.0,Business,Unemployed,18,Fair,0.4186305989845497,77508.0,2.0,Leslietown,NJ,Cote d'Ivoire,1.0,2,Low
62,Non-binary,PhD,Divorced,40605.0,648.0,10786.0,Auto,Self-employed,18,Excellent,0.5685919972613669,107749.0,4.0,Port Margaret,IN,Antarctica (the territory South of 60 deg S),2.0,1,Low
62,Female,Master's,Single,33117.0,632.0,35472.0,Auto,Unemployed,12,Poor,0.3866115225741534,282356.0,1.0,Jonesburgh,MP,Germany,4.0,2,Low
25,Male,Master's,Single,100868.0,624.0,31670.0,Business,Self-employed,5,Excellent,0.5556931689819812,33828.0,0.0,Cheyennefort,TX,Isle of Man,1.0,1,Medium
24,Male,Master's,Married,68266.85984465393,580.0,105106.56869919483,Business,Self-employed,33,Fair,0.4601017288813152,24269.24651215535,0.0,Synthetic,Synthetic,Synthetic,3.0,0,High
48,Female,Master's,Divorced,60449.54343452964,598.0,67004.70055805158,Home,Employed,22,Poor,0.546142055111011,93718.10110005634,4.0,Synthetic,Synthetic,Synthetic,4.0,1,High
63,Non-binary,Bachelor's,Single,39179.16742854938,592.0,70362.54844294903,Personal,Unemployed,28,Poor,0.4038336603808075,91549.37679575125,2.0,Synthetic,Synthetic,Synthetic,3.0,2,High
51,Female,Master's,Widowed,47685.0,718.0,23891.0,Home,Unemployed,0,Poor,0.2012016817633488,112966.0,4.0,Johnton,KY,British Indian Ocean Territory (Chagos Archipelago),2.0,2,Low
47,Female,PhD,Single,82054.0,704.0,21964.0,Auto,Unemployed,1,Good,0.3049709221766393,69693.0,3.0,New Tinastad,AK,Saint Helena,1.0,0,Medium
46,Female,Master's,Widowed,84099.0,706.0,45519.0,Personal,Self-employed,0,Poor,0.5178459631062559,297956.0,2.0,Natalieshire,NE,Egypt,0.0,2,Medium
57,Female,High School,Married,55822.52878682353,598.0,87526.35447549247,Home,Self-employed,2,Poor,0.5540302562753734,53423.14135925531,1.0,Synthetic,Synthetic,Synthetic,4.0,1,High
52,Female,Master's,Widowed,97354.0,767.0,27971.0,Business,Self-employed,9,Good,0.4036234081083182,102773.0,0.0,Wilsontown,ID,Grenada,3.0,1,Medium
45,Male,PhD,Divorced,72047.0,671.0,30563.0,Business,Self-employed,13,Good,0.4148819791391428,138762.0,2.0,North Kyle,LA,Slovakia (Slovak Republic),1.0,1,High
33,Male,Master's,Widowed,83472.0,774.0,32268.0,Home,Employed,18,Good,0.2696164225780265,63784.0,3.0,North Robin,FM,Cote d'Ivoire,0.0,0,Low
69,Female,PhD,Divorced,56317.0,799.0,8907.0,Personal,Unemployed,11,Good,0.4400793205202195,186194.0,2.0,East Brendaville,MO,Yemen,4.0,2,Low
51,Non-binary,Master's,Widowed,24129.86521228951,629.0,45096.18684089107,Business,Unemployed,12,Poor,0.44507589038125334,54127.80911202373,5.0,Synthetic,Synthetic,Synthetic,5.0,1,High
30,Non-binary,PhD,Divorced,24865.71187675817,600.0,31489.989864382587,Home,Employed,17,Poor,0.6834037163084882,51662.21955634167,3.0,Synthetic,Synthetic,Synthetic,5.0,1,High
53,Female,Bachelor's,Single,63493.564671173495,595.0,126266.74359618193,Personal,Self-employed,26,Poor,0.5787804745097633,77370.54383437513,3.0,Synthetic,Synthetic,Synthetic,4.0,0,High
66,Non-binary,Master's,Divorced,118474.0,713.0,42997.0,Home,Employed,6,Excellent,0.2555336987174099,105535.0,3.0,South Jennifer,CO,Mayotte,0.0,0,Medium
37,Non-binary,Bachelor's,Married,60834.0,687.0,48283.0,Business,Unemployed,5,Fair,0.4888077511463884,48748.0,3.0,Jenniferside,AK,Cote d'Ivoire,1.0,0,Medium
51,Male,PhD,Divorced,35455.0,689.0,11244.0,Home,Employed,6,Excellent,0.434916509,53889.0,0.0,South David,IA,Lao People's Democratic Republic,3.0,1,Medium
38,Female,Bachelor's,Divorced,47675.0,779.0,9892.0,Auto,Employed,9,Excellent,0.5499425208746987,249442.0,0.0,Port Stephanie,WI,Oman,0.0,1,Medium
26,Male,PhD,Single,51620.140813755934,610.0,98047.4812908266,Home,Self-employed,10,Fair,0.4267205271969516,59199.77557428283,4.0,Synthetic,Synthetic,Synthetic,4.0,0,High
24,Male,PhD,Divorced,98817.47773532681,762.0,31817.110932381675,Personal,Employed,39,Good,0.16424638149584725,240527.30033824634,1.0,Synthetic,Synthetic,Synthetic,0.0,0,Low
34,Non-binary,Master's,Married,117123.0,710.0,30275.0,Personal,Employed,6,Poor,0.5350076149919455,77091.0,1.0,Woodview,ME,Botswana,4.0,2,Low
49,Male,Master's,Widowed,41536.0,603.0,42305.0,Auto,Self-employed,9,Good,0.2909795884258462,125160.0,3.0,North Seanport,AZ,Kyrgyz Republic,2.0,2,Low
38,Female,Master's,Single,55012.572091871385,581.0,91235.19963976949,Personal,Unemployed,34,Fair,0.5123009464128436,74006.05147224302,3.0,Synthetic,Synthetic,Synthetic,4.0,2,High
